+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd80rnhvc47031anomed | centos-7-v20220613                                         | centos-7                                        | f2ed6g56rfbepn59jt09           | READY  |
| fd80rnllfuac702616hp | openvpn-access-server-v20221107                            | openvpn                                         | f2enb6fv6hsepuktqodc,          | READY  |
|                      |                                                            |                                                 | f2e82m62kd032hrqpvkk           |        |
| fd80rpev0j80pj7q8ue0 | ubuntu-1804-lts-oslogin-v20240909                          | ubuntu-1804-lts-oslogin                         | f2evjp2gjbf1n4euvfi5           | READY  |
| fd80rqfoeta6te7b3q1a | hystax-hystax-acura-live-cloud-migration-v20250124         | hystax-hystax-acura-live-cloud-migration        | f2elmjf1btip70d0vau9,          | READY  |
|                      |                                                            |                                                 | f2em7kqmv1b3dtvtfb3p           |        |
| fd80rvvogidr5n4ds5dh | centos-stream-8-v20230717                                  | centos-stream-8                                 | f2e362ljvltqgs5h2sg7           | READY  |
| fd80s4t9n7kl2ehuk6kq | wordpress-v20240422                                        | wordpress                                       | f2ee49l4l4jjda2ldbcu,          | READY  |
|                      |                                                            |                                                 | f2espcjp2q8ns6m6j95q           |        |
| fd80scc0gp4nkg0e4jn6 | msvsphere-msvsphere-v20251028                              | msvsphere-msvsphere                             | f2eoripao8a9j789tik0           | READY  |
| fd80sck00uh100at60tu | lamp-v20220124                                             | lamp                                            | f2e9cl78ru2imunods64,          | READY  |
|                      |                                                            |                                                 | f2ejfhfe5borfqsm87mn           |        |
| fd80seji66be7cq4k0q7 | nat-instance-ubuntu-18-04-lts-v20251013                    | nat-instance-ubuntu                             | f2en943qbdbcu59i052m,          | READY  |
|                      |                                                            |                                                 | f2esn70u9bf7gla12h62           |        |
| fd80sfcd16u3pv7sveh1 | debian-12-v20240101                                        | debian-12                                       | f2efdpn1gj1t7v0pstnt           | READY  |
| fd80sucdv9d54imo9pqo | debian-10-gpu-v20211124                                    | debian-10-gpu                                   | f2eja5o1qiqeue47viso           | READY  |
| fd80t3c9hmj304qplsn4 | opensuse-15-3-v20220131                                    | opensuse-15-3                                   | f2ef4s8ovp5pcuepm7su           | READY  |
| fd80tgmm4d988lkv2t8j | apache-airflow-2-0-v20220214                               | airflow-2x                                      | f2egi02vsbb6o8at1trk           | READY  |
| fd80tifnv1fon1fumm7e | ubuntu-18-04-lts-gpu-a100-v20230710                        | ubuntu-1804-lts-a100                            | f2es4tbtg12e5t6vofm9           | READY  |
| fd80tj0pptnvmkf1jh95 | ubuntu-2004-lts-secureboot-cuda-12-2-v20250423             | ubuntu-2004-lts-secureboot-cuda-12-2            | f2eao49vb35s2gtga1n9           | READY  |
| fd80tpcdvop5e9qcosnq | ubuntu-2204-lts-oslogin-v20240101                          | ubuntu-2204-lts-oslogin                         | f2emscmodd2r1suum3f1           | READY  |
| fd80tr3vovr1uo5b5bfd | nat-instance-ubuntu-22-04-lts-v20250602                    | nat-instance-ubuntu-2204                        | f2e6kp4p5a474ivd8ekj,          | READY  |
|                      |                                                            |                                                 | f2e8tmfkh5pjr05j1eue           |        |
| fd80u2bttn91akcs5sgi | ubuntu-20-04-lts-v20251006                                 | ubuntu-2004-lts                                 | f2enhl5aoqfdvtprgd20           | READY  |
| fd80u43349hrd45n60ka | opensuse-15-4-v20240924a                                   | opensuse-15-4                                   | f2edfhh79q5s05t8dssq           | READY  |
| fd80u5tmpdpsvk6nsa7h | almalinux-9-v20221121                                      | almalinux-9                                     | f2ecvhpaha4re7u4p1da           | READY  |
| fd80u994rlg08jbhsj1k | openvpn-access-server-v20240701                            | openvpn                                         | f2esnjgb9b2dtc464qq4,          | READY  |
